anio,provincia,sexo,grupo_edad,poblacion
2022,carchi,Mujer,15-19,7295
2022,carchi,Mujer,20-29,14788
2022,carchi,Mujer,30-44,19270
2022,carchi,Mujer,45-64,17597
2022,carchi,Mujer,65+,10613
2022,cañar,Hombre,0-14,36545
2022,cañar,Hombre,15-19,10580
2022,cañar,Hombre,20-29,17714
2022,cañar,Hombre,30-44,19078
2022,cañar,Hombre,45-64,15711
2022,cañar,Hombre,65+,10827
2022,cañar,Mujer,0-14,34910
2022,cañar,Mujer,15-19,10347
2022,cañar,Mujer,20-29,18765
2022,cañar,Mujer,30-44,24806
2022,cañar,Mujer,45-64,24337
2022,cañar,Mujer,65+,13964
2022,chimborazo,Hombre,0-14,64077
2022,chimborazo,Hombre,15-19,22327
2022,chimborazo,Hombre,20-29,41792
2022,chimborazo,Hombre,30-44,46680
2022,chimborazo,Hombre,45-64,39380
2022,chimborazo,Hombre,65+,24775
2022,chimborazo,Mujer,0-14,61356
2022,chimborazo,Mujer,15-19,21304
2022,chimborazo,Mujer,20-29,41746
2022,chimborazo,Mujer,30-44,49031
2022,chimborazo,Mujer,45-64,49337
2022,chimborazo,Mujer,65+,31279
2022,cotopaxi,Hombre,0-14,64403
2022,cotopaxi,Hombre,15-19,23653
2022,cotopaxi,Hombre,20-29,45359
2022,cotopaxi,Hombre,30-44,53282
2022,cotopaxi,Hombre,45-64,34451
2022,cotopaxi,Hombre,65+,16414
2022,cotopaxi,Mujer,0-14,61017
2022,cotopaxi,Mujer,15-19,22078
2022,cotopaxi,Mujer,20-29,43646
2022,cotopaxi,Mujer,30-44,53200
2022,cotopaxi,Mujer,45-64,42271
2022,cotopaxi,Mujer,65+,20496
2022,el_oro,Hombre,0-14,96735
2022,el_oro,Hombre,15-19,32449
2022,el_oro,Hombre,20-29,65557
2022,el_oro,Hombre,30-44,83580
2022,el_oro,Hombre,45-64,67109
2022,el_oro,Hombre,65+,24359
2022,el_oro,Mujer,0-14,91827
2022,el_oro,Mujer,15-19,30326
2022,el_oro,Mujer,20-29,62426
2022,el_oro,Mujer,30-44,82241
2022,el_oro,Mujer,45-64,74593
2022,el_oro,Mujer,65+,30271
2022,esmeraldas,Hombre,0-14,92650
2022,esmeraldas,Hombre,15-19,28751
2022,esmeraldas,Hombre,20-29,49162
2022,esmeraldas,Hombre,30-44,59473
2022,esmeraldas,Hombre,45-64,45358
2022,esmeraldas,Hombre,65+,20758
2022,esmeraldas,Mujer,0-14,90012
2022,esmeraldas,Mujer,15-19,28249
2022,esmeraldas,Mujer,20-29,51357
2022,esmeraldas,Mujer,30-44,60769
2022,esmeraldas,Mujer,45-64,48422
2022,esmeraldas,Mujer,65+,20713
2022,galapagos,Hombre,0-14,3501
2022,galapagos,Hombre,15-19,1167
2022,galapagos,Hombre,20-29,2205
2022,galapagos,Hombre,30-44,4063
2022,galapagos,Hombre,45-64,2852
2022,galapagos,Hombre,65+,1207
2022,galapagos,Mujer,0-14,3417
2022,galapagos,Mujer,15-19,1215
2022,galapagos,Mujer,20-29,2372
2022,galapagos,Mujer,30-44,3663
2022,galapagos,Mujer,45-64,2873
2022,galapagos,Mujer,65+,928
2022,guayas,Hombre,0-14,633385
2022,guayas,Hombre,15-19,214256
2022,guayas,Hombre,20-29,407426
2022,guayas,Hombre,30-44,496293
2022,guayas,Hombre,45-64,441721
2022,guayas,Hombre,65+,156845
2022,guayas,Mujer,0-14,602757
2022,guayas,Mujer,15-19,203385
2022,guayas,Mujer,20-29,386730
2022,guayas,Mujer,30-44,484589
2022,guayas,Mujer,45-64,447134
2022,guayas,Mujer,65+,168911
2022,imbabura,Hombre,0-14,63305
2022,imbabura,Hombre,15-19,22779
2022,imbabura,Hombre,20-29,44151
2022,imbabura,Hombre,30-44,51204
2022,imbabura,Hombre,45-64,37562
2022,imbabura,Hombre,65+,18500
2022,imbabura,Mujer,0-14,61226
2022,imbabura,Mujer,15-19,21876
2022,imbabura,Mujer,20-29,43273
2022,imbabura,Mujer,30-44,52385
2022,imbabura,Mujer,45-64,45638
2022,imbabura,Mujer,65+,24014
2022,loja,Hombre,0-14,67017
2022,loja,Hombre,15-19,22093
2022,loja,Hombre,20-29,43048
2022,loja,Hombre,30-44,50525
2022,loja,Hombre,45-64,39126
2022,loja,Hombre,65+,21476
2022,loja,Mujer,0-14,64471
2022,loja,Mujer,15-19,21536
2022,loja,Mujer,20-29,42679
2022,loja,Mujer,30-44,50279
2022,loja,Mujer,45-64,46981
2022,loja,Mujer,65+,26963
2022,los_rios,Hombre,0-14,134727
2022,los_rios,Hombre,15-19,43943
2022,los_rios,Hombre,20-29,83597
2022,los_rios,Hombre,30-44,101005
2022,los_rios,Hombre,45-64,82453
2022,los_rios,Hombre,65+,31536
2022,los_rios,Mujer,0-14,128986
2022,los_rios,Mujer,15-19,42732
2022,los_rios,Mujer,20-29,82133
2022,los_rios,Mujer,30-44,100348
2022,los_rios,Mujer,45-64,83589
2022,los_rios,Mujer,65+,38011
2022,manabi,Hombre,0-14,223569
2022,manabi,Hombre,15-19,78485
2022,manabi,Hombre,20-29,156191
2022,manabi,Hombre,30-44,189819
2022,manabi,Hombre,45-64,128027
2022,manabi,Hombre,65+,52825
2022,manabi,Mujer,0-14,214305
2022,manabi,Mujer,15-19,74993
2022,manabi,Mujer,20-29,152434
2022,manabi,Mujer,30-44,182304
2022,manabi,Mujer,45-64,129066
2022,manabi,Mujer,65+,88682
2022,morona,Hombre,0-14,35965
2022,morona,Hombre,15-19,11676
2022,morona,Hombre,20-29,20728
2022,morona,Hombre,30-44,19042
2022,morona,Hombre,45-64,9844
2022,morona,Hombre,65+,4024
2022,morona,Mujer,0-14,34090
2022,morona,Mujer,15-19,10885
2022,morona,Mujer,20-29,19558
2022,morona,Mujer,30-44,18126
2022,morona,Mujer,45-64,10696
2022,morona,Mujer,65+,4819
2022,napo,Hombre,0-14,22624
2022,napo,Hombre,15-19,7236
2022,napo,Hombre,20-29,12981
2022,napo,Hombre,30-44,13739
2022,napo,Hombre,45-64,7949
2022,napo,Hombre,65+,3418
2022,napo,Mujer,0-14,21531
2022,napo,Mujer,15-19,6813
2022,napo,Mujer,20-29,12682
2022,napo,Mujer,30-44,14005
2022,napo,Mujer,45-64,8612
2022,napo,Mujer,65+,3178
2022,orellana,Hombre,0-14,31644
2022,orellana,Hombre,15-19,9776
2022,orellana,Hombre,20-29,16740
2022,orellana,Hombre,30-44,19447
2022,orellana,Hombre,45-64,15081
2022,orellana,Hombre,65+,4196
2022,orellana,Mujer,0-14,30223
2022,orellana,Mujer,15-19,9295
2022,orellana,Mujer,20-29,16217
2022,orellana,Mujer,30-44,17472
2022,orellana,Mujer,45-64,12504
2022,orellana,Mujer,65+,3571
2022,pastaza,Hombre,0-14,19413
2022,pastaza,Hombre,15-19,5823
2022,pastaza,Hombre,20-29,10413
2022,pastaza,Hombre,30-44,11487
2022,pastaza,Hombre,45-64,7830
2022,pastaza,Hombre,65+,3016
2022,pastaza,Mujer,0-14,18380
2022,pastaza,Mujer,15-19,5471
2022,pastaza,Mujer,20-29,10863
2022,pastaza,Mujer,30-44,11675
2022,pastaza,Mujer,45-64,7183
2022,pastaza,Mujer,65+,3415
2022,pichincha,Hombre,0-14,368299
2022,pichincha,Hombre,15-19,132036
2022,pichincha,Hombre,20-29,273905
2022,pichincha,Hombre,30-44,391776
2022,pichincha,Hombre,45-64,307397
2022,pichincha,Hombre,65+,113227
2022,pichincha,Mujer,0-14,352213
2022,pichincha,Mujer,15-19,127386
2022,pichincha,Mujer,20-29,269851
2022,pichincha,Mujer,30-44,418953
2022,pichincha,Mujer,45-64,335333
2022,pichincha,Mujer,65+,141171
2022,santa_elena,Hombre,0-14,57130
2022,santa_elena,Hombre,15-19,18119
2022,santa_elena,Hombre,20-29,35406
2022,santa_elena,Hombre,30-44,46896
2022,santa_elena,Hombre,45-64,32628
2022,santa_elena,Hombre,65+,11470
2022,santa_elena,Mujer,0-14,54462
2022,santa_elena,Mujer,15-19,17478
2022,santa_elena,Mujer,20-29,35321
2022,santa_elena,Mujer,30-44,43489
2022,santa_elena,Mujer,45-64,33072
2022,santa_elena,Mujer,65+,13714
2022,santo_domingo,Hombre,0-14,77563
2022,santo_domingo,Hombre,15-19,23667
2022,santo_domingo,Hombre,20-29,43847
2022,santo_domingo,Hombre,30-44,54395
2022,santo_domingo,Hombre,45-64,42050
2022,santo_domingo,Hombre,65+,15231
2022,santo_domingo,Mujer,0-14,73722
2022,santo_domingo,Mujer,15-19,22507
2022,santo_domingo,Mujer,20-29,43411
2022,santo_domingo,Mujer,30-44,55143
2022,santo_domingo,Mujer,45-64,44911
2022,santo_domingo,Mujer,65+,17245
2022,sucumbios,Hombre,0-14,32860
2022,sucumbios,Hombre,15-19,9656
2022,sucumbios,Hombre,20-29,17640
2022,sucumbios,Hombre,30-44,21847
2022,sucumbios,Hombre,45-64,18946
2022,sucumbios,Hombre,65+,5879
2022,sucumbios,Mujer,0-14,32071
2022,sucumbios,Mujer,15-19,9913
2022,sucumbios,Mujer,20-29,18492
2022,sucumbios,Mujer,30-44,20714
2022,sucumbios,Mujer,45-64,14653
2022,sucumbios,Mujer,65+,4550
2022,tungurahua,Hombre,0-14,73930
2022,tungurahua,Hombre,15-19,24769
2022,tungurahua,Hombre,20-29,49320
2022,tungurahua,Hombre,30-44,61269
2022,tungurahua,Hombre,45-64,46089
2022,tungurahua,Hombre,65+,22646
2022,tungurahua,Mujer,0-14,70416
2022,tungurahua,Mujer,15-19,23851
2022,tungurahua,Mujer,20-29,48627
2022,tungurahua,Mujer,30-44,64846
2022,tungurahua,Mujer,45-64,58036
2022,tungurahua,Mujer,65+,29987
2022,zamora,Hombre,0-14,17661
2022,zamora,Hombre,15-19,5859
2022,zamora,Hombre,20-29,10839
2022,zamora,Hombre,30-44,11204
2022,zamora,Hombre,45-64,7990
2022,zamora,Hombre,65+,4219
2022,zamora,Mujer,0-14,17076
2022,zamora,Mujer,15-19,6007
2022,zamora,Mujer,20-29,12028
2022,zamora,Mujer,30-44,11559
2022,zamora,Mujer,45-64,6822
2022,zamora,Mujer,65+,3837
2023,azuay,Hombre,0-14,108631
2023,azuay,Hombre,15-19,35309
2023,azuay,Hombre,20-29,68801
2023,azuay,Hombre,30-44,89860
2023,azuay,Hombre,45-64,61741
2023,azuay,Hombre,65+,28484
2023,azuay,Mujer,0-14,104797
2023,azuay,Mujer,15-19,35114
2023,azuay,Mujer,20-29,69005
2023,azuay,Mujer,30-44,96824
2023,azuay,Mujer,45-64,82244
2023,azuay,Mujer,65+,47362
2023,bolivar,Hombre,0-14,27382
2023,bolivar,Hombre,15-19,10025
2023,bolivar,Hombre,20-29,17646
2023,bolivar,Hombre,30-44,19623
2023,bolivar,Hombre,45-64,15160
2023,bolivar,Hombre,65+,10819
2023,bolivar,Mujer,0-14,26105
2023,bolivar,Mujer,15-19,9499
2023,bolivar,Mujer,20-29,17401
2023,bolivar,Mujer,30-44,20477
2023,bolivar,Mujer,45-64,18101
2023,bolivar,Mujer,65+,12581
2023,carchi,Hombre,0-14,22736
2023,carchi,Hombre,15-19,7659
2023,carchi,Hombre,20-29,15057
2023,carchi,Hombre,30-44,19772
2023,carchi,Hombre,45-64,14651
2023,carchi,Hombre,65+,8299
2023,carchi,Mujer,0-14,21631
2023,carchi,Mujer,15-19,7134
2023,carchi,Mujer,20-29,14360
2023,carchi,Mujer,30-44,19253
2023,carchi,Mujer,45-64,17769
2023,carchi,Mujer,65+,10821
2023,cañar,Hombre,0-14,35825
2023,cañar,Hombre,15-19,10737
2023,cañar,Hombre,20-29,17321
2023,cañar,Hombre,30-44,19527
2023,cañar,Hombre,45-64,15733
2023,cañar,Hombre,65+,11090
2023,cañar,Mujer,0-14,34248
2023,cañar,Mujer,15-19,10432
2023,cañar,Mujer,20-29,18424
2023,cañar,Mujer,30-44,24974
2023,cañar,Mujer,45-64,24819
2023,cañar,Mujer,65+,14397
2023,chimborazo,Hombre,0-14,62444
2023,chimborazo,Hombre,15-19,21911
2023,chimborazo,Hombre,20-29,40390
2023,chimborazo,Hombre,30-44,47413
2023,chimborazo,Hombre,45-64,39855
2023,chimborazo,Hombre,65+,25423
2023,chimborazo,Mujer,0-14,59937
2023,chimborazo,Mujer,15-19,20817
2023,chimborazo,Mujer,20-29,40749
2023,chimborazo,Mujer,30-44,49581
2023,chimborazo,Mujer,45-64,50027
2023,chimborazo,Mujer,65+,32227
2023,cotopaxi,Hombre,0-14,63191
2023,cotopaxi,Hombre,15-19,23682
2023,cotopaxi,Hombre,20-29,45496
2023,cotopaxi,Hombre,30-44,54700
2023,cotopaxi,Hombre,45-64,35757
2023,cotopaxi,Hombre,65+,16874
2023,cotopaxi,Mujer,0-14,59931
2023,cotopaxi,Mujer,15-19,21965
2023,cotopaxi,Mujer,20-29,43840
2023,cotopaxi,Mujer,30-44,54346
2023,cotopaxi,Mujer,45-64,43741
2023,cotopaxi,Mujer,65+,21269
2023,el_oro,Hombre,0-14,96035
2023,el_oro,Hombre,15-19,32216
2023,el_oro,Hombre,20-29,64583
2023,el_oro,Hombre,30-44,83799
2023,el_oro,Hombre,45-64,68559
2023,el_oro,Hombre,65+,25312
2023,el_oro,Mujer,0-14,91251
2023,el_oro,Mujer,15-19,30040
2023,el_oro,Mujer,20-29,61972
2023,el_oro,Mujer,30-44,82814
2023,el_oro,Mujer,45-64,76583
2023,el_oro,Mujer,65+,31647
2023,esmeraldas,Hombre,0-14,91174
2023,esmeraldas,Hombre,15-19,28708
2023,esmeraldas,Hombre,20-29,48745
2023,esmeraldas,Hombre,30-44,60119
2023,esmeraldas,Hombre,45-64,46449
2023,esmeraldas,Hombre,65+,21483
2023,esmeraldas,Mujer,0-14,88871
2023,esmeraldas,Mujer,15-19,28062
2023,esmeraldas,Mujer,20-29,51381
2023,esmeraldas,Mujer,30-44,61842
2023,esmeraldas,Mujer,45-64,49874
2023,esmeraldas,Mujer,65+,21722
2023,galapagos,Hombre,0-14,3501
2023,galapagos,Hombre,15-19,1162
2023,galapagos,Hombre,20-29,2206
2023,galapagos,Hombre,30-44,4124
2023,galapagos,Hombre,45-64,2909
2023,galapagos,Hombre,65+,1254
2023,galapagos,Mujer,0-14,3404
2023,galapagos,Mujer,15-19,1189
2023,galapagos,Mujer,20-29,2394
2023,galapagos,Mujer,30-44,3702
2023,galapagos,Mujer,45-64,2966
2023,galapagos,Mujer,65+,997
2023,guayas,Hombre,0-14,627690
2023,guayas,Hombre,15-19,215684
2023,guayas,Hombre,20-29,410457
2023,guayas,Hombre,30-44,504630
2023,guayas,Hombre,45-64,451839
2023,guayas,Hombre,65+,164765
2023,guayas,Mujer,0-14,596992
2023,guayas,Mujer,15-19,204857
2023,guayas,Mujer,20-29,388474
2023,guayas,Mujer,30-44,492165
2023,guayas,Mujer,45-64,456387
2023,guayas,Mujer,65+,176673
2023,imbabura,Hombre,0-14,62174
2023,imbabura,Hombre,15-19,22779
2023,imbabura,Hombre,20-29,44060
2023,imbabura,Hombre,30-44,52618
2023,imbabura,Hombre,45-64,38536
2023,imbabura,Hombre,65+,19061
2023,imbabura,Mujer,0-14,60248
2023,imbabura,Mujer,15-19,21815
2023,imbabura,Mujer,20-29,43440
2023,imbabura,Mujer,30-44,53487
2023,imbabura,Mujer,45-64,46884
2023,imbabura,Mujer,65+,24859
2023,loja,Hombre,0-14,65965
2023,loja,Hombre,15-19,22028
2023,loja,Hombre,20-29,42178
2023,loja,Hombre,30-44,51410
2023,loja,Hombre,45-64,39590
2023,loja,Hombre,65+,21823
2023,loja,Mujer,0-14,63478
2023,loja,Mujer,15-19,21431
2023,loja,Mujer,20-29,42229
2023,loja,Mujer,30-44,51113
2023,loja,Mujer,45-64,47699
2023,loja,Mujer,65+,27741
2023,los_rios,Hombre,0-14,133510
2023,los_rios,Hombre,15-19,44170
2023,los_rios,Hombre,20-29,83489
2023,los_rios,Hombre,30-44,102720
2023,los_rios,Hombre,45-64,84306
2023,los_rios,Hombre,65+,32671
2023,los_rios,Mujer,0-14,127866
2023,los_rios,Mujer,15-19,43027
2023,los_rios,Mujer,20-29,81871
2023,los_rios,Mujer,30-44,102408
2023,los_rios,Mujer,45-64,85427
2023,los_rios,Mujer,65+,38340
2023,manabi,Hombre,0-14,220891
2023,manabi,Hombre,15-19,78624
2023,manabi,Hombre,20-29,155239
2023,manabi,Hombre,30-44,194289
2023,manabi,Hombre,45-64,131519
2023,manabi,Hombre,65+,54271
2023,manabi,Mujer,0-14,211743
2023,manabi,Mujer,15-19,75027
2023,manabi,Mujer,20-29,151265
2023,manabi,Mujer,30-44,188232
2023,manabi,Mujer,45-64,131868
2023,manabi,Mujer,65+,91349
2023,morona,Hombre,0-14,35749
2023,morona,Hombre,15-19,11850
2023,morona,Hombre,20-29,20979
2023,morona,Hombre,30-44,19961
2023,morona,Hombre,45-64,10196
2023,morona,Hombre,65+,4140
2023,morona,Mujer,0-14,33918
2023,morona,Mujer,15-19,11015
2023,morona,Mujer,20-29,19893
2023,morona,Mujer,30-44,19017
2023,morona,Mujer,45-64,11120
2023,morona,Mujer,65+,5013
2023,napo,Hombre,0-14,22454
2023,napo,Hombre,15-19,7348
2023,napo,Hombre,20-29,13033
2023,napo,Hombre,30-44,14172
2023,napo,Hombre,45-64,8212
2023,napo,Hombre,65+,3512
2023,napo,Mujer,0-14,21381
2023,napo,Mujer,15-19,6898
2023,napo,Mujer,20-29,12782
2023,napo,Mujer,30-44,14491
2023,napo,Mujer,45-64,9016
2023,napo,Mujer,65+,3323
2023,orellana,Hombre,0-14,31540
2023,orellana,Hombre,15-19,9995
2023,orellana,Hombre,20-29,17017
2023,orellana,Hombre,30-44,19749
2023,orellana,Hombre,45-64,15674
2023,orellana,Hombre,65+,4444
2023,orellana,Mujer,0-14,30134
2023,orellana,Mujer,15-19,9440
2023,orellana,Mujer,20-29,16649
2023,orellana,Mujer,30-44,17947
2023,orellana,Mujer,45-64,13134
2023,orellana,Mujer,65+,3845
2023,pastaza,Hombre,0-14,19326
2023,pastaza,Hombre,15-19,5958
2023,pastaza,Hombre,20-29,10545
2023,pastaza,Hombre,30-44,11825
2023,pastaza,Hombre,45-64,8086
2023,pastaza,Hombre,65+,3177
2023,pastaza,Mujer,0-14,18317
2023,pastaza,Mujer,15-19,5552
2023,pastaza,Mujer,20-29,11012
2023,pastaza,Mujer,30-44,12198
2023,pastaza,Mujer,45-64,7428
2023,pastaza,Mujer,65+,3638
2023,pichincha,Hombre,0-14,360824
2023,pichincha,Hombre,15-19,132282
2023,pichincha,Hombre,20-29,270743
2023,pichincha,Hombre,30-44,396126
2023,pichincha,Hombre,45-64,318609
2023,pichincha,Hombre,65+,118891
2023,pichincha,Mujer,0-14,345097
2023,pichincha,Mujer,15-19,127360
2023,pichincha,Mujer,20-29,264941
2023,pichincha,Mujer,30-44,421689
2023,pichincha,Mujer,45-64,346339
2023,pichincha,Mujer,65+,147636
2023,santa_elena,Hombre,0-14,56469
2023,santa_elena,Hombre,15-19,17957
2023,santa_elena,Hombre,20-29,34395
2023,santa_elena,Hombre,30-44,47461
2023,santa_elena,Hombre,45-64,33606
2023,santa_elena,Hombre,65+,11760
2023,santa_elena,Mujer,0-14,53995
2023,santa_elena,Mujer,15-19,17337
2023,santa_elena,Mujer,20-29,34944
2023,santa_elena,Mujer,30-44,44532
2023,santa_elena,Mujer,45-64,34106
2023,santa_elena,Mujer,65+,14267
2023,santo_domingo,Hombre,0-14,76720
2023,santo_domingo,Hombre,15-19,24038
2023,santo_domingo,Hombre,20-29,43744
2023,santo_domingo,Hombre,30-44,55129
2023,santo_domingo,Hombre,45-64,43386
2023,santo_domingo,Hombre,65+,15735
2023,santo_domingo,Mujer,0-14,72972
2023,santo_domingo,Mujer,15-19,22765
2023,santo_domingo,Mujer,20-29,43493
2023,santo_domingo,Mujer,30-44,56047
2023,santo_domingo,Mujer,45-64,46516
2023,santo_domingo,Mujer,65+,18031
2023,sucumbios,Hombre,0-14,31986
2023,sucumbios,Hombre,15-19,9411
2023,sucumbios,Hombre,20-29,16990
2023,sucumbios,Hombre,30-44,21543
2023,sucumbios,Hombre,45-64,19430
2023,sucumbios,Hombre,65+,6169
2023,sucumbios,Mujer,0-14,31447
2023,sucumbios,Mujer,15-19,9829
2023,sucumbios,Mujer,20-29,18433
2023,sucumbios,Mujer,30-44,21027
2023,sucumbios,Mujer,45-64,15287
2023,sucumbios,Mujer,65+,4808
2023,tungurahua,Hombre,0-14,72809
2023,tungurahua,Hombre,15-19,24741
2023,tungurahua,Hombre,20-29,48689
2023,tungurahua,Hombre,30-44,62304
2023,tungurahua,Hombre,45-64,47215
2023,tungurahua,Hombre,65+,22952
2023,tungurahua,Mujer,0-14,69353
2023,tungurahua,Mujer,15-19,23789
2023,tungurahua,Mujer,20-29,48324
2023,tungurahua,Mujer,30-44,65662
2023,tungurahua,Mujer,45-64,59512
2023,tungurahua,Mujer,65+,31057
2023,zamora,Hombre,0-14,17421
2023,zamora,Hombre,15-19,5883
2023,zamora,Hombre,20-29,10786
2023,zamora,Hombre,30-44,11636
2023,zamora,Hombre,45-64,8098
2023,zamora,Hombre,65+,4375
2023,zamora,Mujer,0-14,16849
2023,zamora,Mujer,15-19,6016
2023,zamora,Mujer,20-29,12107
2023,zamora,Mujer,30-44,12217
2023,zamora,Mujer,45-64,7003
2023,zamora,Mujer,65+,3972
2024,azuay,Hombre,0-14,107522
2024,azuay,Hombre,15-19,35500
2024,azuay,Hombre,20-29,67751
2024,azuay,Hombre,30-44,91025
2024,azuay,Hombre,45-64,63671
2024,azuay,Hombre,65+,28953
2024,azuay,Mujer,0-14,103756
2024,azuay,Mujer,15-19,35483
2024,azuay,Mujer,20-29,67908
2024,azuay,Mujer,30-44,98113
2024,azuay,Mujer,45-64,83593
2024,azuay,Mujer,65+,47945
2024,bolivar,Hombre,0-14,26733
2024,bolivar,Hombre,15-19,9866
2024,bolivar,Hombre,20-29,17576
2024,bolivar,Hombre,30-44,20007
2024,bolivar,Hombre,45-64,15266
2024,bolivar,Hombre,65+,10991
2024,bolivar,Mujer,0-14,25483
2024,bolivar,Mujer,15-19,9264
2024,bolivar,Mujer,20-29,17297
2024,bolivar,Mujer,30-44,20710
2024,bolivar,Mujer,45-64,18353
2024,bolivar,Mujer,65+,12864
2024,carchi,Hombre,0-14,22283
2024,carchi,Hombre,15-19,7551
2024,carchi,Hombre,20-29,14613
2024,carchi,Hombre,30-44,19831
2024,carchi,Hombre,45-64,14786
2024,carchi,Hombre,65+,8370
2024,carchi,Mujer,0-14,21230
2024,carchi,Mujer,15-19,6996
2024,carchi,Mujer,20-29,13950
2024,carchi,Mujer,30-44,19234
2024,carchi,Mujer,45-64,17951
2024,carchi,Mujer,65+,11018
2024,cañar,Hombre,0-14,35039
2024,cañar,Hombre,15-19,10937
2024,cañar,Hombre,20-29,17032
2024,cañar,Hombre,30-44,19955
2024,cañar,Hombre,45-64,15777
2024,cañar,Hombre,65+,11385
2024,cañar,Mujer,0-14,33520
2024,cañar,Mujer,15-19,10539
2024,cañar,Mujer,20-29,18102
2024,cañar,Mujer,30-44,25093
2024,cañar,Mujer,45-64,25283
2024,cañar,Mujer,65+,14808
2024,chimborazo,Hombre,0-14,60868
2024,chimborazo,Hombre,15-19,21612
2024,chimborazo,Hombre,20-29,39161
2024,chimborazo,Hombre,30-44,48119
2024,chimborazo,Hombre,45-64,40416
2024,chimborazo,Hombre,65+,26117
2024,chimborazo,Mujer,0-14,58566
2024,chimborazo,Mujer,15-19,20383
2024,chimborazo,Mujer,20-29,39680
2024,chimborazo,Mujer,30-44,50078
2024,chimborazo,Mujer,45-64,50724
2024,chimborazo,Mujer,65+,33133
2024,cotopaxi,Hombre,0-14,61938
2024,cotopaxi,Hombre,15-19,23703
2024,cotopaxi,Hombre,20-29,45693
2024,cotopaxi,Hombre,30-44,56084
2024,cotopaxi,Hombre,45-64,37149
2024,cotopaxi,Hombre,65+,17370
2024,cotopaxi,Mujer,0-14,58799
2024,cotopaxi,Mujer,15-19,21828
2024,cotopaxi,Mujer,20-29,43903
2024,cotopaxi,Mujer,30-44,55441
2024,cotopaxi,Mujer,45-64,45215
2024,cotopaxi,Mujer,65+,22024
2024,el_oro,Hombre,0-14,95204
2024,el_oro,Hombre,15-19,32149
2024,el_oro,Hombre,20-29,63846
2024,el_oro,Hombre,30-44,84182
2024,el_oro,Hombre,45-64,70052
2024,el_oro,Hombre,65+,26356
2024,el_oro,Mujer,0-14,90530
2024,el_oro,Mujer,15-19,29856
2024,el_oro,Mujer,20-29,61455
2024,el_oro,Mujer,30-44,83423
2024,el_oro,Mujer,45-64,78504
2024,el_oro,Mujer,65+,33070
2024,esmeraldas,Hombre,0-14,89731
2024,esmeraldas,Hombre,15-19,28810
2024,esmeraldas,Hombre,20-29,48530
2024,esmeraldas,Hombre,30-44,60737
2024,esmeraldas,Hombre,45-64,47653
2024,esmeraldas,Hombre,65+,22269
2024,esmeraldas,Mujer,0-14,87718
2024,esmeraldas,Mujer,15-19,27926
2024,esmeraldas,Mujer,20-29,51311
2024,esmeraldas,Mujer,30-44,62813
2024,esmeraldas,Mujer,45-64,51395
2024,esmeraldas,Mujer,65+,22733
2024,galapagos,Hombre,0-14,3466
2024,galapagos,Hombre,15-19,1172
2024,galapagos,Hombre,20-29,2195
2024,galapagos,Hombre,30-44,4163
2024,galapagos,Hombre,45-64,2977
2024,galapagos,Hombre,65+,1306
2024,galapagos,Mujer,0-14,3367
2024,galapagos,Mujer,15-19,1173
2024,galapagos,Mujer,20-29,2409
2024,galapagos,Mujer,30-44,3733
2024,galapagos,Mujer,45-64,3053
2024,galapagos,Mujer,65+,1068
2024,guayas,Hombre,0-14,621092
2024,guayas,Hombre,15-19,217394
2024,guayas,Hombre,20-29,413871
2024,guayas,Hombre,30-44,513436
2024,guayas,Hombre,45-64,461909
2024,guayas,Hombre,65+,173259
2024,guayas,Mujer,0-14,590357
2024,guayas,Mujer,15-19,206666
2024,guayas,Mujer,20-29,391151
2024,guayas,Mujer,30-44,500329
2024,guayas,Mujer,45-64,465462
2024,guayas,Mujer,65+,184845
2024,imbabura,Hombre,0-14,61022
2024,imbabura,Hombre,15-19,22818
2024,imbabura,Hombre,20-29,44026
2024,imbabura,Hombre,30-44,54015
2024,imbabura,Hombre,45-64,39592
2024,imbabura,Hombre,65+,19683
2024,imbabura,Mujer,0-14,59238
2024,imbabura,Mujer,15-19,21749
2024,imbabura,Mujer,20-29,43493
2024,imbabura,Mujer,30-44,54562
2024,imbabura,Mujer,45-64,48139
2024,imbabura,Mujer,65+,25698
2024,loja,Hombre,0-14,64880
2024,loja,Hombre,15-19,22066
2024,loja,Hombre,20-29,41483
2024,loja,Hombre,30-44,52320
2024,loja,Hombre,45-64,40118
2024,loja,Hombre,65+,22246
2024,loja,Mujer,0-14,62422
2024,loja,Mujer,15-19,21357
2024,loja,Mujer,20-29,41719
2024,loja,Mujer,30-44,51936
2024,loja,Mujer,45-64,48371
2024,loja,Mujer,65+,28520
2024,los_rios,Hombre,0-14,132231
2024,los_rios,Hombre,15-19,44576
2024,los_rios,Hombre,20-29,83596
2024,los_rios,Hombre,30-44,104501
2024,los_rios,Hombre,45-64,86287
2024,los_rios,Hombre,65+,34038
2024,los_rios,Mujer,0-14,126647
2024,los_rios,Mujer,15-19,43512
2024,los_rios,Mujer,20-29,81940
2024,los_rios,Mujer,30-44,104516
2024,los_rios,Mujer,45-64,87407
2024,los_rios,Mujer,65+,39409
2024,manabi,Hombre,0-14,218076
2024,manabi,Hombre,15-19,78865
2024,manabi,Hombre,20-29,154507
2024,manabi,Hombre,30-44,198588
2024,manabi,Hombre,45-64,135314
2024,manabi,Hombre,65+,55727
2024,manabi,Mujer,0-14,209246
